Region,Profit,City
East,262.39,1
East,264.5865,1
East,266.4522,1
East,269.308,1
East,271.4192,1
East,272.792,1
East,272.9825,1
East,274.386,1
East,280.59,1
East,281.016,1
East,282.2092,2
East,284.1855,1
East,286.3836,1
East,292.776,1
East,294.5488,1
East,294.671,1
East,296.0671,1
East,297.6435,2
East,298.6855,1
East,302.373,1
East,303.3408,2
East,312.676,1
East,313.2624,1
East,314.2719,1
East,314.8418,1
East,315.7404,1
East,315.8118,1
East,316.8825,1
East,321.84,1
East,323.955,1
East,327.5818,1
East,327.5922,1
East,329.994,1
East,331.191,1
East,336.635,1
East,349.3392,1
East,350.9082,1
East,352.3065,1
East,353.5792,1
East,355.4466,1
East,357.1911,1
East,362.8404,1
East,364.4595,1
East,371.316,1
East,373.779,1
East,375.735,1
East,390.977,1
East,395.9604,1
East,406.7154,1
East,420.588,1
East,456.588,2
East,467.9922,1
East,473.6106,1
East,481.47,1
East,481.869,1
East,494.9725,1
East,503.7822,1
East,511.368,1
East,517.4793,1
East,539.925,1
East,553.3902,1
East,582.232,1
East,592.7896,1
East,601.9699,1
East,607.608,1
East,609.7157,1
East,621.9744,1
East,626.185,1
East,647.892,1
East,648.5624,1
East,661.4559,1
East,726.5619,1
East,735.0336,1
East,742.632,1
East,762.1845,1
East,767.2005,1
East,792.2691,1
East,843.1706,1
East,899.982,1
East,1013.127,1
East,1014.9797,1
East,1114.512,1
East,1119.9968,1
East,1143.891,1
East,1159.9855,1
East,1228.1787,1
East,1270.99,1
East,1351.9896,1
East,1371.9804,1
East,1415.4296,1
East,1453.1238,1
East,1668.205,1
East,1995.99,1
East,2229.024,1
East,2239.9872,1
East,2365.9818,1
East,2400.9657,1
East,2591.9568,1
East,3919.9888,1
East,5039.9856,1
South,-3839.9904,1
South,-1862.3124,1
South,-1811.0784,1
South,-1306.5504,1
South,-1237.8462,1
South,-1065.372,1
South,-1031.5385,1
South,-1002.7836,1
South,-968.8833,1
South,-944.9946,1
South,-913.176,1
South,-653.2834,1
South,-571.9956,1
South,-458.1468,1
South,-420.0,1
South,-383.031,1
South,-337.806,1
South,-336.784,1
South,-331.96,1
South,-299.2614,1
South,-292.1,1
South,-272.58,1
South,-255.5875,1
South,-249.3216,1
South,-248.2458,1
South,-204.3145,1
South,-199.5076,1
South,-192.0468,1
South,-182.637,1
South,-169.372,1
South,-167.3184,1
South,-157.0095,1
South,-149.6307,1
South,-147.8655,1
South,-145.3508,1
South,-142.071,1
South,-115.7156,1
South,-114.3912,1
South,-114.3534,1
South,-111.4995,1
South,-110.7645,1
South,-102.048,1
South,-100.92,1
South,-94.941,1
South,-81.441,1
South,-76.6062,1
South,-75.5958,1
South,-73.577,1
South,-72.039,1
South,-68.1096,1
South,-67.851,1
South,-67.6704,1
South,-63.1092,1
South,-63.0056,2
South,-62.88,1
South,-58.8736,1
South,-57.6312,1
South,-54.882,1
South,-54.588,1
South,-52.5481,1
South,-51.8272,1
South,-51.5154,1
South,-51.294,1
South,-50.304,1
South,-48.1194,1
South,-47.2542,1
South,-44.1462,1
South,-42.8,1
South,-39.4565,1
South,-36.294,1
South,-36.1116,1
South,-35.3646,1
South,-34.758,1
South,-33.8418,1
South,-33.636,1
South,-33.484,1
South,-32.3838,1
South,-32.2192,1
South,-31.6712,1
South,-29.94,1
South,-29.4368,2
South,-29.3238,1
South,-29.2446,1
South,-28.6272,1
South,-28.5978,1
South,-28.2744,1
South,-28.224,1
South,-27.9312,1
South,-27.828,2
South,-26.964,1
South,-26.733,1
South,-26.726,1
South,-26.624,1
South,-26.2476,1
South,-25.737,1
South,-24.6624,1
South,-24.588,1
South,-24.392,1
South,-23.5764,1
South,-22.6716,1
South,-22.1382,1
South,-21.888,1
South,-21.6144,1
South,-21.294,1
South,-21.1596,1
South,-21.1068,1
South,-21.0848,1
South,-20.724,1
South,-20.4468,1
South,-20.0904,1
South,-19.323,1
South,-19.1058,1
South,-18.585,1
South,-18.196,1
South,-18.1808,1
South,-17.9964,1
South,-17.5651,1
South,-16.5528,1
South,-16.426,1
South,-16.1856,1
South,-15.7176,1
South,-14.592,1
South,-14.5176,1
South,-14.0928,1
South,-13.6776,1
South,-13.3936,1
South,-13.363,1
South,-13.2867,1
South,-12.9568,1
South,-12.9168,1
South,-12.7302,1
South,-12.672,1
South,-12.628,1
South,-12.528,1
South,-12.432,1
South,-12.224,1
South,-12.147,1
South,-11.937,1
South,-11.6928,1
South,-11.418,1
South,-11.19,1
South,-11.0691,1
South,-10.9188,1
South,-10.6176,1
South,-10.6068,1
South,-10.4874,1
South,-10.116,1
South,-10.05,1
South,-10.0372,2
South,-9.8463,1
South,-9.8208,1
South,-9.153,1
South,-8.9796,1
South,-8.8038,1
South,-8.6457,1
South,-8.6058,1
South,-8.5974,1
South,-8.2764,1
South,-8.2368,1
South,-8.1675,1
South,-7.92,1
South,-7.782,1
South,-7.7728,1
South,-7.7247,1
South,-7.68,1
South,-7.612,1
South,-7.2,1
South,-6.9216,1
South,-6.867,1
South,-6.462,1
South,-6.0324,1
South,-6.0048,1
South,-5.94,1
South,-5.8604,1
South,-5.784,2
South,-5.6994,1
South,-5.6943,1
South,-5.5338,1
South,-5.412,1
South,-5.1984,1
South,-5.176,1
South,-4.9128,1
South,-4.767,1
South,-4.6464,1
South,-4.577,1
South,-4.4946,1
South,-4.49,1
South,-4.428,1
South,-4.3792,1
South,-4.2336,1
South,-4.14,1
South,-4.0158,1
South,-3.9249,1
South,-3.8864,1
South,-3.8646,1
South,-3.8385,1
South,-3.81,1
South,-3.7296,1
South,-3.6892,1
South,-3.6288,1
South,-3.552,1
South,-3.5508,1
South,-3.4914,1
South,-3.231,1
South,-3.14,1
South,-3.0933,1
South,-3.0366,1
South,-2.9964,1
South,-2.97,1
South,-2.7588,1
South,-2.73,1
South,-2.7,1
South,-2.6256,1
South,-2.6208,1
South,-2.588,1
South,-2.5749,1
South,-2.5632,1
South,-2.5256,1
South,-2.484,1
South,-2.4564,1
South,-2.3136,1
South,-2.2848,1
South,-2.2758,1
South,-2.245,1
South,-2.1648,1
South,-2.0988,1
South,-2.0622,2
South,-2.0108,1
South,-1.9872,1
South,-1.9791,1
South,-1.9656,2
South,-1.8392,1
South,-1.8295,1
South,-1.8126,1
South,-1.8106,1
South,-1.624,1
South,-1.476,1
South,-1.3995,1
South,-1.3104,1
South,-1.3083,1
South,-1.249,1
South,-1.1196,1
South,-1.0497,1
South,-1.049,1
South,-1.041,1
South,-0.91,1
South,-0.8558,1
South,-0.8392,1
South,-0.7748,2
South,-0.7295,1
South,-0.6624,1
South,0.0,13
South,0.1134,1
South,0.1512,1
South,0.1533,1
South,0.1548,1
South,0.189,1
South,0.2334,1
South,0.2997,1
South,0.3112,1
South,0.3156,1
South,0.3168,1
South,0.3336,2
South,0.3348,1
South,0.3399,1
South,0.3492,1
South,0.3822,2
South,0.4116,1
South,0.416,1
South,0.4172,1
South,0.4176,1
South,0.4264,1
South,0.4644,1
South,0.4752,2
South,0.4984,1
South,0.504,1
South,0.5244,1
South,0.5584,1
South,0.5754,1
South,0.585,1
South,0.5904,1
South,0.6056,1
South,0.6696,1
South,0.679,1
South,0.693,1
South,0.7092,1
South,0.7392,2
South,0.7398,1
South,0.7425,1
South,0.7665,1
South,0.7728,1
South,0.7794,1
South,0.833,1
South,0.8385,1
South,0.8792,1
South,0.8804,1
South,0.8856,1
South,0.896,1
South,0.8988,1
South,0.9774,1
South,0.9856,1
South,0.9952,1
South,0.9963,1
South,0.9995,1
South,1.002,1
South,1.0346,1
South,1.05,2
South,1.0584,1
South,1.068,3
South,1.07,1
South,1.0731,1
South,1.0738,1
South,1.0904,1
South,1.112,1
South,1.12,1
South,1.1556,1
South,1.168,1
South,1.1765,1
South,1.1772,1
South,1.1946,1
South,1.2006,1
South,1.213,1
South,1.2192,1
South,1.2948,1
South,1.3,1
South,1.308,1
South,1.316,1
South,1.323,1
South,1.3284,1
South,1.3583,1
South,1.3584,1
South,1.3622,1
South,1.3728,1
South,1.375,1
South,1.3986,1
South,1.41,1
South,1.4112,1
South,1.4136,1
South,1.419,1
South,1.4256,1
South,1.4364,1
South,1.4418,1
South,1.4456,2
South,1.4742,1
South,1.476,1
South,1.4796,1
South,1.4976,1
South,1.5444,1
South,1.5522,1
South,1.5588,1
South,1.5691,1
South,1.6196,1
South,1.6356,1
South,1.638,1
South,1.651,1
South,1.656,1
South,1.668,1
South,1.6704,5
South,1.6762,1
South,1.7024,1
South,1.7248,1
South,1.7514,1
South,1.764,1
South,1.7901,1
South,1.7955,1
South,1.8048,1
South,1.8144,1
South,1.8207,1
South,1.8354,1
South,1.848,1
South,1.8672,1
South,1.8998,1
South,1.9024,1
South,1.962,2
South,1.9629,1
South,1.9712,1
South,1.999,2
South,2.0049,1
South,2.0088,1
South,2.0358,2
South,2.0492,1
South,2.0748,1
South,2.0994,1
South,2.132,1
South,2.1588,1
South,2.1684,2
South,2.1736,1
South,2.2512,1
South,2.2712,1
South,2.2824,1
South,2.308,1
South,2.3328,2
South,2.3364,1
South,2.3616,1
South,2.376,1
South,2.3976,1
South,2.4402,1
South,2.4582,1
South,2.4585,1
South,2.502,1
South,2.5164,1
South,2.5344,1
South,2.5532,1
South,2.6028,1
South,2.6068,1
South,2.61,1
South,2.625,1
South,2.6412,1
South,2.6496,1
South,2.6536,1
South,2.6892,1
South,2.6964,1
South,2.7028,1
South,2.7072,2
South,2.7144,1
South,2.7222,1
South,2.7776,1
South,2.786,1
South,2.8322,1
South,2.891,1
South,2.9322,1
South,2.934,1
South,2.9346,1
South,2.943,1
South,2.9592,1
South,2.999,1
South,3.0084,1
South,3.0438,1
South,3.0576,2
South,3.0976,1
South,3.1104,1
South,3.15,1
South,3.157,1
South,3.1654,1
South,3.21,2
South,3.2214,1
South,3.24,1
South,3.2616,1
South,3.2872,1
South,3.339,1
South,3.3408,3
South,3.344,1
South,3.3948,1
South,3.4048,2
South,3.4216,1
South,3.4357,1
South,3.4368,2
South,3.4544,1
South,3.4668,1
South,3.4684,1
South,3.506,1
South,3.5152,1
South,3.528,1
South,3.556,1
South,3.5712,1
South,3.5784,1
South,3.596,1
South,3.6018,1
South,3.6288,7
South,3.6588,1
South,3.7128,1
South,3.7236,2
South,3.7408,2
South,3.7743,1
South,3.792,1
South,3.799,1
South,3.7996,1
South,3.8073,1
South,3.86,1
South,3.872,1
South,3.8775,1
South,3.8822,1
South,3.8844,1
South,3.9248,1
South,3.9474,1
South,3.9592,1
South,3.9609,1
South,3.9852,1
South,4.0338,2
South,4.0383,1
South,4.042,1
South,4.068,1
South,4.0995,1
South,4.1028,1
South,4.1148,1
South,4.1391,1
South,4.1416,1
South,4.1634,1
South,4.1769,1
South,4.1965,2
South,4.1988,2
South,4.2,1
South,4.2336,1
South,4.2384,1
South,4.239,1
South,4.2392,1
South,4.2408,1
South,4.2717,1
South,4.2804,1
South,4.2816,1
South,4.3296,1
South,4.3372,1
South,4.3524,1
South,4.3584,1
South,4.36,1
South,4.3624,1
South,4.3884,1
South,4.4004,1
South,4.4312,1
South,4.4685,1
South,4.4712,1
South,4.4784,1
South,4.4824,1
South,4.485,1
South,4.5216,1
South,4.536,1
South,4.5612,1
South,4.5657,1
South,4.57,1
South,4.5837,1
South,4.5873,1
South,4.6176,1
South,4.6548,1
South,4.6818,2
South,4.7236,1
South,4.7304,1
South,4.7712,1
South,4.794,1
South,4.797,1
South,4.7976,1
South,4.8024,1
South,4.8118,2
South,4.8525,1
South,4.8804,1
South,4.8924,1
South,4.9082,1
South,4.914,1
South,4.9608,1
South,4.9686,1
South,4.9878,1
South,4.995,1
South,5.0336,1
South,5.096,1
South,5.1015,1
South,5.1282,1
South,5.1408,2
South,5.1786,1
South,5.191,1
South,5.1968,1
South,5.2026,1
South,5.2029,1
South,5.2164,1
South,5.2398,1
South,5.256,2
South,5.2626,1
South,5.265,1
South,5.2884,1
South,5.3392,2
South,5.346,1
South,5.368,2
South,5.3703,1
South,5.3721,1
South,5.3898,1
South,5.397,1
South,5.4341,1
South,5.4432,8
South,5.4768,1
South,5.5044,1
South,5.5177,1
South,5.5674,1
South,5.58,1
South,5.5944,1
South,5.6016,1
South,5.616,1
South,5.6376,1
South,5.6994,1
South,5.7072,1
South,5.7312,1
South,5.775,1
South,5.7798,1
South,5.796,1
South,5.798,2
South,5.8233,1
South,5.8653,1
South,5.8891,1
South,5.9175,2
South,5.9185,1
South,5.9211,1
South,5.928,1
South,5.9384,1
South,5.952,1
South,5.9598,1
South,5.9904,1
South,5.9988,1
South,6.006,1
South,6.0168,1
South,6.0382,1
South,6.0412,1
South,6.0726,1
South,6.074,1
South,6.102,1
South,6.104,1
South,6.129,1
South,6.216,1
South,6.2208,7
South,6.24,1
South,6.2856,1
South,6.304,1
South,6.3296,1
South,6.3504,4
South,6.3612,1
South,6.372,1
South,6.3744,1
South,6.396,1
South,6.4128,1
South,6.4584,1
South,6.4784,1
South,6.4864,1
South,6.5164,1
South,6.532,1
South,6.534,1
South,6.5904,1
South,6.624,1
South,6.63,1
South,6.6468,1
South,6.6584,3
South,6.674,1
South,6.7032,1
South,6.7236,1
South,6.7392,1
South,6.792,1
South,6.799,1
South,6.862,1
South,6.8714,1
South,6.8724,1
South,6.8768,1
South,6.9088,1
South,6.924,1
South,6.9384,1
South,6.939,1
South,6.975,1
South,6.9795,1
South,6.999,1
South,7.0218,1
South,7.1022,1
South,7.128,1
South,7.1346,1
South,7.1372,1
South,7.1592,1
South,7.1628,1
South,7.1712,1
South,7.196,1
South,7.1988,1
South,7.2,1
South,7.2177,1
South,7.25,2
South,7.2576,5
South,7.3008,1
South,7.3386,1
South,7.3788,1
South,7.392,1
South,7.4571,1
South,7.4752,1
South,7.4816,1
South,7.4824,2
South,7.4872,1
South,7.56,1
South,7.5762,1
South,7.5768,1
South,7.596,1
South,7.6154,1
South,7.6284,2
South,7.644,1
South,7.68,1
South,7.776,1
South,7.78,1
South,7.85,1
South,7.9128,1
South,7.9527,1
South,7.9812,1
South,7.9984,1
South,8.0352,1
South,8.048,1
South,8.0766,1
South,8.085,1
South,8.1144,1
South,8.1168,1
South,8.194,1
South,8.2056,1
South,8.2062,1
South,8.2156,1
South,8.218,1
South,8.2344,1
South,8.2616,1
South,8.2848,1
South,8.3028,1
South,8.3268,1
South,8.3328,1
South,8.34,1
South,8.352,1
South,8.3524,2
South,8.4071,1
South,8.445,1
South,8.4564,1
South,8.4942,1
South,8.498,1
South,8.5025,1
South,8.6016,1
South,8.6112,1
South,8.619,1
South,8.7032,1
South,8.7168,1
South,8.7906,2
South,8.8044,1
South,8.8624,2
South,8.8704,1
South,8.88,1
South,8.997,1
South,9.072,2
South,9.102,1
South,9.12,1
South,9.158,2
South,9.1638,1
South,9.1872,1
South,9.1938,1
South,9.2178,1
South,9.234,1
South,9.2386,1
South,9.2552,1
South,9.2556,1
South,9.2928,1
South,9.302,1
South,9.3228,1
South,9.3312,5
South,9.3504,1
South,9.352,1
South,9.499,1
South,9.5172,1
South,9.5448,1
South,9.5616,1
South,9.594,1
South,9.5968,1
South,9.6,1
South,9.63,2
South,9.6712,1
South,9.6832,1
South,9.6975,1
South,9.7119,1
South,9.7218,1
South,9.735,1
South,9.768,1
South,9.798,1
South,9.816,1
South,9.8352,1
South,9.8901,1
South,9.936,1
South,9.9873,1
South,9.9882,1
South,9.9992,1
South,10.008,1
South,10.0128,1
South,10.0282,1
South,10.0725,1
South,10.0792,1
South,10.104,1
South,10.1094,1
South,10.203,1
South,10.2245,1
South,10.2592,1
South,10.3152,1
South,10.3473,1
South,10.3936,1
South,10.395,1
South,10.465,1
South,10.518,2
South,10.647,1
South,10.7136,1
South,10.7604,1
South,10.7892,1
South,10.794,1
South,10.8054,1
South,10.8588,1
South,10.8784,1
South,10.881,1
South,10.8864,3
South,10.896,1
South,10.8966,1
South,10.92,1
South,10.9602,1
South,10.9698,1
South,11.0354,1
South,11.0388,1
South,11.086,1
South,11.1176,1
South,11.1776,2
South,11.214,1
South,11.2224,1
South,11.2236,1
South,11.2404,1
South,11.2476,1
South,11.325,1
South,11.375,1
South,11.5432,1
South,11.58,1
South,11.5836,1
South,11.586,1
South,11.685,1
South,11.691,1
South,11.7208,2
South,11.7782,2
South,11.803,1
South,11.814,1
South,11.88,1
South,11.9196,1
South,11.98,1
South,12.012,1
South,12.1032,1
South,12.1149,1
South,12.1352,1
South,12.178,1
South,12.18,1
South,12.2328,1
South,12.264,1
South,12.3144,1
South,12.4416,4
South,12.5216,1
South,12.53,1
South,12.5762,1
South,12.586,1
South,12.6392,1
South,12.6672,1
South,12.6927,1
South,12.7008,2
South,12.744,1
South,12.8184,1
South,12.8583,1
South,12.9129,1
South,12.936,1
South,12.9888,1
South,12.99,1
South,12.993,1
South,13.0707,1
South,13.0928,1
South,13.128,1
South,13.1956,1
South,13.2,1
South,13.428,1
South,13.452,1
South,13.455,1
South,13.5056,1
South,13.572,1
South,13.7176,1
South,13.7862,1
South,13.846,1
South,13.8528,1
South,13.8579,1
South,13.9728,1
South,14.1728,1
South,14.202,1
South,14.2758,1
South,14.2992,1
South,14.3136,1
South,14.3856,1
South,14.4,2
South,14.4495,1
South,14.5152,1
South,14.547,1
South,14.5614,1
South,14.595,1
South,14.6264,1
South,14.628,1
South,14.651,1
South,14.677,2
South,14.682,1
South,14.7184,1
South,14.9156,1
South,14.985,1
South,15.1158,2
South,15.147,1
South,15.294,1
South,15.378,1
South,15.49,1
South,15.5204,1
South,15.525,2
South,15.5344,1
South,15.5376,1
South,15.552,6
South,15.5904,1
South,15.5961,1
South,15.6375,1
South,15.6744,1
South,15.68,1
South,15.7584,1
South,15.764,2
South,15.8436,1
South,15.8496,1
South,15.9348,1
South,15.9446,1
South,15.9912,1
South,16.0056,1
South,16.1838,2
South,16.2486,2
South,16.291,1
South,16.4403,1
South,16.5186,1
South,16.608,1
South,16.614,1
South,16.6536,1
South,16.6568,1
South,16.6788,1
South,16.6796,1
South,16.7328,1
South,16.7776,1
South,16.8544,1
South,16.875,1
South,16.98,1
South,16.9975,1
South,17.108,1
South,17.127,1
South,17.1574,1
South,17.27,1
South,17.3712,1
South,17.472,1
South,17.6016,1
South,17.745,1
South,17.7568,1
South,17.8066,1
South,17.847,2
South,17.8794,1
South,17.994,1
South,17.9982,1
South,18.0,1
South,18.0378,1
South,18.093,1
South,18.2,1
South,18.2352,1
South,18.3276,1
South,18.33,1
South,18.3908,1
South,18.5886,1
South,18.5976,1
South,18.6606,1
South,18.6624,1
South,18.7695,1
South,18.7812,1
South,18.8784,1
South,18.8937,1
South,19.035,1
South,19.0848,1
South,19.1786,1
South,19.188,1
South,19.435,1
South,19.4656,1
South,19.4688,1
South,19.6328,1
South,19.656,1
South,19.755,1
South,19.8072,1
South,19.9665,2
South,19.996,1
South,20.0851,1
South,20.155,1
South,20.37,1
South,20.392,1
South,20.5842,1
South,20.6816,1
South,20.7,1
South,20.7675,1
South,20.9664,1
South,21.0,1
South,21.0128,2
South,21.0896,1
South,21.1428,1
South,21.228,1
South,21.2954,1
South,21.4074,1
South,21.4452,1
South,21.5397,1
South,21.6,1
South,21.7515,1
South,21.7728,1
South,21.9978,1
South,22.0032,1
South,22.0158,1
South,22.2,1
South,22.298,1
South,22.3548,2
South,22.3734,1
South,22.4808,1
South,22.5296,1
South,22.6476,1
South,23.0864,2
South,23.226,1
South,23.235,2
South,23.316,1
South,23.3184,1
South,23.4,1
South,23.4416,1
South,23.4552,1
South,23.5248,1
South,23.8581,1
South,23.9169,1
South,23.924,1
South,23.9463,1
South,23.992,1
South,24.0688,1
South,24.144,1
South,24.196,1
South,24.2285,1
South,24.316,1
South,24.318,1
South,24.4608,2
South,24.4768,1
South,25.172,1
South,25.1808,1
South,25.1944,1
South,25.2784,1
South,25.47,1
South,25.5378,1
South,25.62,1
South,25.7488,1
South,25.875,2
South,26.4285,1
South,26.703,1
South,26.7904,1
South,26.8752,1
South,26.9973,1
South,27.0112,1
South,27.1032,1
South,27.69,1
South,27.8944,1
South,27.986,1
South,27.9936,1
South,28.0032,2
South,28.1718,1
South,28.3095,1
South,28.3479,1
South,28.755,1
South,28.7964,1
South,28.8576,1
South,29.1424,1
South,29.2857,1
South,29.364,1
South,29.495,1
South,29.5626,1
South,29.692,2
South,29.808,1
South,29.985,1
South,30.1968,1
South,30.2112,1
South,30.445,1
South,30.4682,1
South,30.6054,1
South,30.7008,1
South,30.7776,1
South,30.7818,1
South,30.7872,1
South,31.0688,2
South,31.198,3
South,31.2832,1
South,31.4685,1
South,31.4712,1
South,31.5372,1
South,31.5776,1
South,31.6,1
South,31.8696,1
South,31.984,1
South,31.996,1
South,32.095,1
South,32.346,1
South,32.4342,1
South,32.4684,1
South,32.6046,1
South,32.9817,2
South,33.2156,1
South,33.3124,1
South,33.7212,1
South,33.8744,1
South,33.995,1
South,34.182,1
South,34.2144,1
South,34.2925,1
South,34.3548,1
South,34.7802,1
South,34.8138,1
South,34.9888,1
South,35.0244,1
South,35.49,1
South,35.6636,1
South,35.6776,1
South,35.6796,1
South,36.4044,1
South,36.4704,1
South,37.7916,1
South,37.797,1
South,38.038,1
South,38.15,1
South,38.1576,1
South,38.3952,1
South,38.396,1
South,39.4255,1
South,39.4268,1
South,39.4438,1
South,39.55,1
South,39.689,1
South,40.0036,1
South,40.274,1
South,40.3536,2
South,40.4012,1
South,40.473,1
South,40.6878,1
South,40.9216,1
South,41.0216,1
South,41.0388,2
South,41.262,1
South,41.2938,1
South,41.4276,1
South,41.535,1
South,41.7186,1
South,41.9136,1
South,41.952,1
South,41.986,1
South,41.993,1
South,42.0186,1
South,42.0355,1
South,42.225,1
South,42.747,1
South,42.9914,1
South,43.2234,1
South,43.45,1
South,43.7136,1
South,43.736,1
South,43.8408,1
South,44.5278,1
South,44.8896,1
South,45.294,1
South,45.4671,1
South,45.487,1
South,45.7632,1
South,45.84,1
South,45.954,1
South,46.116,1
South,46.1184,1
South,46.1968,1
South,46.8996,1
South,47.6604,1
South,47.8152,1
South,47.8629,1
South,47.9385,1
South,48.3285,1
South,48.3771,1
South,48.5392,1
South,48.5514,1
South,48.632,1
South,48.796,1
South,48.906,1
South,48.94,1
South,49.23,1
South,49.9704,3
South,50.1876,1
South,50.2425,1
South,50.3658,1
South,50.3832,2
South,50.396,1
South,50.4426,1
South,50.5848,1
South,50.8768,1
South,50.9208,1
South,51.4975,1
South,51.6558,1
South,51.8,1
South,51.8292,1
South,51.8312,1
South,51.8346,1
South,52.3764,1
South,52.532,1
South,52.6344,1
South,52.688,1
South,52.7956,1
South,52.9743,1
South,53.0439,1
South,53.2,1
South,53.7504,1
South,53.8048,1
South,53.8608,1
South,54.04,1
South,54.215,1
South,54.6912,2
South,54.7425,1
South,54.9976,1
South,55.016,1
South,55.0584,1
South,55.3616,1
South,55.647,2
South,56.2032,1
South,56.2744,1
South,56.301,1
South,56.3528,1
South,56.5264,1
South,56.55,1
South,57.3212,1
South,57.385,1
South,58.38,1
South,58.42,1
South,58.464,1
South,58.5052,1
South,58.6872,1
South,58.812,1
South,58.9192,1
South,59.0112,1
South,59.115,1
South,59.4355,1
South,60.2553,3
South,60.5488,1
South,60.6645,1
South,62.1376,1
South,62.1414,1
South,62.321,1
South,62.532,1
South,62.8075,1
South,63.984,1
South,64.0728,1
South,64.3678,1
South,65.3256,1
South,65.978,1
South,67.1916,1
South,67.256,1
South,67.941,1
South,67.99,1
South,68.6868,1
South,69.1008,1
South,69.1992,1
South,69.6762,1
South,69.705,1
South,70.006,1
South,70.008,1
South,70.1784,1
South,70.198,1
South,70.312,1
South,70.5544,1
South,70.5564,1
South,70.9644,1
South,70.98,1
South,71.2296,1
South,71.3898,1
South,71.99,1
South,74.0532,1
South,74.213,1
South,74.574,1
South,74.691,1
South,74.8098,1
South,74.8524,1
South,75.3732,1
South,75.5748,1
South,75.6548,1
South,75.6624,1
South,75.68,1
South,75.735,1
South,76.0878,1
South,76.1125,1
South,76.5583,1
South,76.6395,1
South,76.704,1
South,77.625,1
South,77.7438,1
South,77.7519,2
South,78.396,1
South,78.672,1
South,78.9412,1
South,79.1934,1
South,79.758,1
South,79.9056,1
South,80.784,1
South,81.1734,1
South,81.5949,2
South,83.0502,1
South,83.2097,1
South,83.281,1
South,84.22,1
South,84.2352,1
South,84.5982,1
South,84.9436,1
South,85.2475,2
South,85.5297,1
South,85.9818,1
South,86.3928,1
South,87.18,1
South,87.2842,1
South,87.3504,1
South,87.7443,1
South,87.7578,1
South,88.074,2
South,88.725,1
South,89.5888,1
South,89.7792,1
South,89.997,1
South,90.2871,1
South,90.588,1
South,91.9508,1
South,91.968,1
South,93.884,1
South,94.2784,1
South,94.962,1
South,96.0232,1
South,96.3438,1
South,98.1396,1
South,98.2722,1
South,98.4802,1
South,100.122,1
South,101.3832,1
South,103.158,1
South,104.568,1
South,105.468,1
South,107.082,1
South,107.4785,1
South,107.79,1
South,107.985,1
South,108.7408,1
South,110.1195,1
South,111.591,1
South,112.3508,1
South,112.4928,1
South,113.211,1
South,113.6742,1
South,114.9385,1
South,114.96,1
South,114.9954,1
South,116.48,1
South,117.0104,1
South,118.3413,1
South,118.9965,1
South,119.4742,1
South,119.686,1
South,119.996,1
South,120.5106,1
South,122.3856,1
South,125.1432,1
South,125.5824,1
South,125.9874,1
South,125.99,1
South,126.0558,1
South,126.225,1
South,126.8973,1
South,129.348,1
South,129.6,1
South,130.2885,1
South,131.0296,1
South,131.2785,1
South,131.586,1
South,134.9925,1
South,137.151,1
South,137.54,1
South,140.391,1
South,140.5957,1
South,144.5157,1
South,145.0696,1
South,145.2816,1
South,146.2405,1
South,147.0896,1
South,148.1064,1
South,148.491,2
South,152.0232,1
South,152.118,1
South,152.388,1
South,155.25,1
South,156.338,1
South,156.751,1
South,157.1292,1
South,157.3632,1
South,157.8702,1
South,158.529,1
South,160.1586,1
South,160.9139,1
South,163.1898,1
South,163.787,1
South,163.7874,1
South,164.6316,1
South,165.7176,1
South,166.1004,1
South,167.808,1
South,168.1855,1
South,168.4384,1
South,168.4704,2
South,170.5113,1
South,170.9316,1
South,171.9914,1
South,172.4814,1
South,173.0316,1
South,175.5156,1
South,176.386,1
South,179.7488,1
South,181.9818,1
South,184.26,1
South,188.1404,1
South,188.2192,1
South,190.08,1
South,190.4298,1
South,195.9944,1
South,197.991,1
South,200.49,1
South,204.1092,1
South,213.6888,1
South,214.76,1
South,217.767,1
South,219.582,1
South,219.6546,1
South,223.9936,1
South,224.2674,1
South,225.264,2
South,229.3018,1
South,239.976,1
South,239.985,1
South,240.5648,1
South,240.8595,1
South,245.021,1
South,257.9871,1
South,258.696,1
South,274.386,1
South,274.491,1
South,284.98,1
South,290.3016,1
South,291.3778,1
South,292.776,1
South,293.9804,1
South,297.69,1
South,300.735,1
South,301.968,2
South,303.804,1
South,306.4894,1
South,307.1448,1
South,311.9948,1
South,314.0384,1
South,314.0586,1
South,314.9895,1
South,315.825,1
South,316.1392,1
South,318.3016,1
South,322.1829,1
South,327.5922,1
South,346.0396,1
South,361.2994,1
South,362.687,1
South,374.6286,1
South,375.4296,1
South,386.835,1
South,388.8128,1
South,421.5853,1
South,422.51,1
South,493.7856,1
South,517.4793,1
South,527.984,1
South,561.564,1
South,629.991,1
South,635.495,1
South,653.301,1
South,694.5015,1
South,746.4078,1
South,751.9624,1
South,757.4112,1
South,764.3818,1
South,843.1706,1
South,909.9818,1
South,1264.7559,1
South,1276.4871,1
South,1416.8,1
South,1439.976,1
South,1459.2,1
South,2799.984,1
South,3177.475,1
West,-3399.98,1
West,-938.28,1
West,-814.4832,1
West,-786.744,1
West,-694.2936,1
West,-479.988,1
West,-465.568,1
West,-459.9875,1
West,-448.896,1
West,-386.957,1
West,-384.7164,1
West,-363.528,1
West,-356.9643,1
