City,Profit,Ship Mode
Philadelphia,-81.8544,1
Philadelphia,-80.178,1
Philadelphia,-77.1267,1
Philadelphia,-76.9972,1
Philadelphia,-73.7061,1
Philadelphia,-73.176,1
Philadelphia,-71.994,1
Philadelphia,-71.99,1
Philadelphia,-68.392,2
Philadelphia,-67.8762,1
Philadelphia,-63.3765,2
Philadelphia,-60.8361,1
Philadelphia,-58.5048,1
Philadelphia,-57.7566,1
Philadelphia,-57.1152,1
Philadelphia,-56.7556,1
Philadelphia,-56.448,1
Philadelphia,-55.3,1
Philadelphia,-53.2856,1
Philadelphia,-50.3928,1
Philadelphia,-48.4704,1
Philadelphia,-47.3968,1
Philadelphia,-46.797,1
Philadelphia,-46.7362,1
Philadelphia,-46.4292,1
Philadelphia,-45.3492,1
Philadelphia,-44.94,1
Philadelphia,-42.588,1
Philadelphia,-41.5176,1
Philadelphia,-40.7976,1
Philadelphia,-36.1764,1
Philadelphia,-36.1116,1
Philadelphia,-35.046,1
Philadelphia,-34.647,1
Philadelphia,-34.196,1
Philadelphia,-31.6204,1
Philadelphia,-31.05,1
Philadelphia,-30.9332,1
Philadelphia,-30.2288,1
Philadelphia,-29.4812,1
Philadelphia,-29.4368,1
Philadelphia,-29.1528,1
Philadelphia,-28.7964,2
Philadelphia,-28.498,1
Philadelphia,-28.368,1
Philadelphia,-27.735,1
Philadelphia,-27.7158,1
Philadelphia,-27.6936,1
Philadelphia,-25.992,1
Philadelphia,-25.3344,1
Philadelphia,-24.9624,1
Philadelphia,-24.843,1
Philadelphia,-24.4764,1
Philadelphia,-24.0435,1
Philadelphia,-23.8855,1
Philadelphia,-23.7822,1
Philadelphia,-23.364,1
Philadelphia,-22.7964,1
Philadelphia,-21.7932,1
Philadelphia,-21.7176,1
Philadelphia,-20.997,1
Philadelphia,-20.7,1
Philadelphia,-20.1528,1
Philadelphia,-19.9824,1
Philadelphia,-19.5624,1
Philadelphia,-19.3382,1
Philadelphia,-18.4624,1
Philadelphia,-18.0385,1
Philadelphia,-18.0312,1
Philadelphia,-17.6076,1
Philadelphia,-17.592,1
Philadelphia,-16.9568,1
Philadelphia,-16.3183,1
Philadelphia,-15.992,1
Philadelphia,-15.44,1
Philadelphia,-15.4188,1
Philadelphia,-14.5764,1
Philadelphia,-14.5536,1
Philadelphia,-14.196,1
Philadelphia,-14.081,1
Philadelphia,-13.993,1
Philadelphia,-13.816,1
Philadelphia,-13.6461,1
Philadelphia,-13.637,1
Philadelphia,-13.6312,1
Philadelphia,-13.433,1
Philadelphia,-12.9987,1
Philadelphia,-12.9568,1
Philadelphia,-12.9122,1
Philadelphia,-12.5103,1
Philadelphia,-12.208,2
Philadelphia,-10.7964,1
Philadelphia,-10.3936,1
Philadelphia,-10.284,1
Philadelphia,-10.1178,1
Philadelphia,-9.7972,1
Philadelphia,-9.594,1
Philadelphia,-9.5886,1
Philadelphia,-9.288,1
Philadelphia,-9.264,1
Philadelphia,-9.1788,1
Philadelphia,-9.098,1
Philadelphia,-8.796,1
Philadelphia,-8.6058,1
Philadelphia,-8.1312,1
Philadelphia,-7.85,1
Philadelphia,-7.782,1
Philadelphia,-7.7292,1
Philadelphia,-7.7247,1
Philadelphia,-7.5768,1
Philadelphia,-7.5168,1
Philadelphia,-7.3255,1
Philadelphia,-7.2672,1
Philadelphia,-7.2589,1
Philadelphia,-7.2048,1
Philadelphia,-7.0532,1
Philadelphia,-6.9828,1
Philadelphia,-6.952,1
Philadelphia,-6.54,1
Philadelphia,-6.445,1
Philadelphia,-6.1248,1
Philadelphia,-5.9808,1
Philadelphia,-5.7638,1
Philadelphia,-5.715,1
Philadelphia,-5.6007,1
Philadelphia,-5.524,1
Philadelphia,-5.4558,1
Philadelphia,-5.0512,1
Philadelphia,-5.037,1
Philadelphia,-4.8528,1
Philadelphia,-4.7976,1
Philadelphia,-4.7625,1
Philadelphia,-4.752,1
Philadelphia,-4.577,1
Philadelphia,-4.461,1
Philadelphia,-4.455,1
Philadelphia,-4.2987,1
Philadelphia,-4.196,1
Philadelphia,-4.1244,1
Philadelphia,-3.9384,1
Philadelphia,-3.855,1
Philadelphia,-3.7996,1
Philadelphia,-3.6024,1
Philadelphia,-3.4272,1
Philadelphia,-3.3894,1
Philadelphia,-3.2175,1
Philadelphia,-3.094,1
Philadelphia,-2.8608,1
Philadelphia,-2.7888,1
Philadelphia,-2.7588,1
Philadelphia,-2.7552,1
Philadelphia,-2.6936,1
Philadelphia,-2.6256,1
Philadelphia,-2.588,1
Philadelphia,-2.5128,1
Philadelphia,-2.5093,1
Philadelphia,-2.436,1
Philadelphia,-2.4288,1
Philadelphia,-2.3814,2
Philadelphia,-2.3276,1
Philadelphia,-2.2586,1
Philadelphia,-2.249,1
Philadelphia,-2.1896,1
Philadelphia,-2.0622,1
Philadelphia,-2.01,1
Philadelphia,-2.0016,1
Philadelphia,-1.9068,1
Philadelphia,-1.8585,1
Philadelphia,-1.7892,1
Philadelphia,-1.7514,1
Philadelphia,-1.5414,1
Philadelphia,-1.5264,1
Philadelphia,-1.4982,1
Philadelphia,-1.428,1
Philadelphia,-1.4256,1
Philadelphia,-1.3464,1
Philadelphia,-1.294,1
Philadelphia,-1.289,1
Philadelphia,-1.1996,1
Philadelphia,-1.1874,1
Philadelphia,-1.0196,1
Philadelphia,-0.99,1
Philadelphia,-0.9012,1
Philadelphia,-0.7128,1
Philadelphia,-0.5964,1
Philadelphia,-0.3444,1
Philadelphia,0.0,4
Philadelphia,0.1692,1
Philadelphia,0.4264,1
Philadelphia,0.444,2
Philadelphia,0.4768,1
Philadelphia,0.5097,2
Philadelphia,0.584,1
Philadelphia,0.5904,1
Philadelphia,0.5992,1
Philadelphia,0.5998,1
Philadelphia,0.6474,1
Philadelphia,0.6624,1
Philadelphia,0.6696,1
Philadelphia,0.7056,1
Philadelphia,0.73,1
Philadelphia,0.7336,1
Philadelphia,0.7704,1
Philadelphia,0.777,1
Philadelphia,0.834,1
Philadelphia,0.8856,1
Philadelphia,0.9856,1
Philadelphia,1.002,1
Philadelphia,1.0044,1
Philadelphia,1.0178,1
Philadelphia,1.0269,1
Philadelphia,1.07,1
Philadelphia,1.0738,1
Philadelphia,1.0797,1
Philadelphia,1.1016,1
Philadelphia,1.1022,1
Philadelphia,1.116,1
Philadelphia,1.148,1
Philadelphia,1.1994,2
Philadelphia,1.2585,1
Philadelphia,1.2672,1
Philadelphia,1.3596,1
Philadelphia,1.4784,1
Philadelphia,1.5008,1
Philadelphia,1.5768,1
Philadelphia,1.6008,1
Philadelphia,1.6416,1
Philadelphia,1.652,1
Philadelphia,1.6524,1
Philadelphia,1.6784,1
Philadelphia,1.683,1
Philadelphia,1.7004,1
Philadelphia,1.7024,1
Philadelphia,1.7248,1
Philadelphia,1.764,1
Philadelphia,1.8704,1
Philadelphia,1.917,1
Philadelphia,1.9845,1
Philadelphia,1.9926,1
Philadelphia,2.0475,1
Philadelphia,2.14,1
Philadelphia,2.1728,1
Philadelphia,2.175,1
Philadelphia,2.2512,1
Philadelphia,2.337,1
Philadelphia,2.338,1
Philadelphia,2.37,2
Philadelphia,2.3814,1
Philadelphia,2.436,1
Philadelphia,2.5056,1
Philadelphia,2.5146,1
Philadelphia,2.64,2
Philadelphia,2.646,1
Philadelphia,2.6892,1
Philadelphia,2.6928,1
Philadelphia,2.6961,1
Philadelphia,2.7984,1
Philadelphia,2.8,1
Philadelphia,2.8782,1
Philadelphia,2.8884,2
Philadelphia,3.0144,1
Philadelphia,3.1032,1
Philadelphia,3.1382,1
Philadelphia,3.14,1
Philadelphia,3.1806,1
Philadelphia,3.21,1
Philadelphia,3.246,1
Philadelphia,3.276,1
Philadelphia,3.3312,1
Philadelphia,3.3516,1
Philadelphia,3.3725,1
Philadelphia,3.389,1
Philadelphia,3.4848,1
Philadelphia,3.4974,1
Philadelphia,3.504,1
Philadelphia,3.546,1
Philadelphia,3.6288,4
Philadelphia,3.6432,1
Philadelphia,3.6744,1
Philadelphia,3.8448,1
Philadelphia,3.8682,1
Philadelphia,3.8864,1
Philadelphia,3.89,1
Philadelphia,3.9296,1
Philadelphia,3.9512,1
Philadelphia,3.96,1
Philadelphia,4.0768,1
Philadelphia,4.0872,1
Philadelphia,4.1148,1
Philadelphia,4.1151,2
Philadelphia,4.2471,1
Philadelphia,4.3176,1
Philadelphia,4.3296,1
Philadelphia,4.6782,1
Philadelphia,4.7664,1
Philadelphia,4.7976,1
Philadelphia,4.8231,1
Philadelphia,4.884,1
Philadelphia,4.9815,1
Philadelphia,5.0232,1
Philadelphia,5.0328,1
Philadelphia,5.1072,1
Philadelphia,5.1792,2
Philadelphia,5.2773,2
Philadelphia,5.301,1
Philadelphia,5.369,1
Philadelphia,5.4236,1
Philadelphia,5.4432,7
Philadelphia,5.5512,1
Philadelphia,5.6316,1
Philadelphia,5.7753,1
Philadelphia,5.8203,1
Philadelphia,5.9072,1
Philadelphia,5.9211,1
Philadelphia,5.9712,1
Philadelphia,5.98,1
Philadelphia,6.1641,1
Philadelphia,6.255,1
Philadelphia,6.3936,1
Philadelphia,6.4176,1
Philadelphia,6.42,1
Philadelphia,6.4944,1
Philadelphia,6.5164,1
Philadelphia,6.534,1
Philadelphia,6.7048,1
Philadelphia,6.8016,1
Philadelphia,6.846,1
Philadelphia,6.9741,1
Philadelphia,6.992,1
Philadelphia,7.0227,1
Philadelphia,7.0512,1
Philadelphia,7.2144,1
Philadelphia,7.2576,5
Philadelphia,7.3008,1
Philadelphia,7.4,1
Philadelphia,7.4985,1
Philadelphia,7.6416,1
Philadelphia,7.724,1
Philadelphia,7.7688,1
Philadelphia,7.7728,1
Philadelphia,7.92,1
Philadelphia,7.93,1
Philadelphia,7.9704,1
Philadelphia,8.1552,1
Philadelphia,8.3916,1
Philadelphia,8.4024,1
Philadelphia,8.4736,1
Philadelphia,8.671,1
Philadelphia,8.6744,1
Philadelphia,8.694,1
Philadelphia,9.072,1
Philadelphia,9.2442,1
Philadelphia,9.4437,1
Philadelphia,9.48,1
Philadelphia,9.5418,1
Philadelphia,9.585,1
Philadelphia,9.7092,1
Philadelphia,9.7152,1
Philadelphia,9.8685,1
Philadelphia,9.906,1
Philadelphia,9.92,1
Philadelphia,10.0724,1
Philadelphia,10.1493,1
Philadelphia,10.35,1
Philadelphia,10.3936,1
Philadelphia,10.5714,1
Philadelphia,10.5754,1
Philadelphia,10.68,1
Philadelphia,10.8864,1
Philadelphia,11.088,1
Philadelphia,11.6496,1
Philadelphia,12.0764,1
Philadelphia,12.3284,1
Philadelphia,12.41,1
Philadelphia,12.51,1
Philadelphia,13.1956,1
Philadelphia,13.846,1
Philadelphia,13.9185,1
Philadelphia,14.2272,1
Philadelphia,14.3952,2
Philadelphia,14.4,1
Philadelphia,14.5152,1
Philadelphia,15.012,1
Philadelphia,15.2064,1
Philadelphia,15.386,1
Philadelphia,15.525,1
Philadelphia,15.82,1
Philadelphia,15.8571,1
Philadelphia,15.9348,1
Philadelphia,16.1838,1
Philadelphia,16.7946,1
Philadelphia,16.8896,1
Philadelphia,17.8152,1
Philadelphia,18.018,1
Philadelphia,18.396,1
Philadelphia,19.3392,1
Philadelphia,19.692,2
Philadelphia,19.775,1
Philadelphia,19.7934,1
Philadelphia,21.112,1
Philadelphia,21.1428,1
Philadelphia,21.1977,1
Philadelphia,21.591,1
Philadelphia,21.897,1
Philadelphia,21.9492,1
Philadelphia,22.9954,1
Philadelphia,23.316,1
Philadelphia,24.857,1
Philadelphia,28.5984,1
Philadelphia,28.764,1
Philadelphia,28.7904,1
Philadelphia,32.13,1
Philadelphia,33.2704,1
Philadelphia,33.5772,1
Philadelphia,33.831,1
Philadelphia,35.3295,1
Philadelphia,36.225,1
Philadelphia,38.725,2
Philadelphia,40.4973,1
Philadelphia,41.1528,1
Philadelphia,41.79,1
Philadelphia,43.3188,1
Philadelphia,43.4352,1
Philadelphia,47.495,1
Philadelphia,53.55,1
Philadelphia,56.5776,1
Philadelphia,64.674,1
Philadelphia,67.9833,1
Philadelphia,69.9965,1
Philadelphia,72.7888,1
Philadelphia,75.5424,1
Philadelphia,78.6828,1
Philadelphia,85.787,1
Philadelphia,90.72,1
Philadelphia,91.9954,1
Philadelphia,93.7688,1
Philadelphia,117.432,1
Philadelphia,117.6147,1
Philadelphia,125.9972,1
Philadelphia,179.9964,1
Philadelphia,209.979,1
Philadelphia,214.4675,1
Philadelphia,239.996,1
Philadelphia,312.676,1
Philadelphia,1119.9968,1
Phoenix,-814.4832,1
Phoenix,-694.2936,1
Phoenix,-459.9875,1
Phoenix,-448.896,1
Phoenix,-386.957,1
Phoenix,-356.9643,1
Phoenix,-204.4458,1
Phoenix,-42.8967,1
Phoenix,-40.1808,1
Phoenix,-34.758,1
Phoenix,-24.1026,1
Phoenix,-20.889,1
Phoenix,-13.938,1
Phoenix,-12.796,1
Phoenix,-9.9705,1
Phoenix,-7.896,1
Phoenix,-6.5415,1
Phoenix,-6.1248,1
Phoenix,-6.0324,1
Phoenix,-6.0237,1
Phoenix,-4.1712,1
Phoenix,-3.168,1
Phoenix,-2.5248,1
Phoenix,-1.8308,1
Phoenix,-1.459,1
Phoenix,-1.35,1
Phoenix,-0.9486,1
Phoenix,0.0,1
Phoenix,0.1584,1
Phoenix,0.2592,1
Phoenix,0.91,1
Phoenix,1.7352,1
Phoenix,1.764,1
Phoenix,2.5893,1
Phoenix,2.99,1
Phoenix,3.4995,1
Phoenix,3.5154,1
Phoenix,3.9808,1
Phoenix,4.1972,1
Phoenix,4.4792,1
Phoenix,5.2312,1
Phoenix,5.369,1
Phoenix,5.4432,1
Phoenix,5.6376,1
Phoenix,5.8704,1
Phoenix,6.291,1
Phoenix,7.068,1
Phoenix,7.2576,1
Phoenix,7.6965,1
Phoenix,10.098,1
Phoenix,11.1984,1
Phoenix,13.7016,1
Phoenix,16.7972,1
Phoenix,19.596,1
Phoenix,21.42,1
Phoenix,28.4928,1
Phoenix,29.495,1
Phoenix,30.499,1
Phoenix,37.1812,1
Phoenix,54.3936,1
Phoenix,105.6456,1
Phoenix,146.79,1
Phoenix,211.4955,1
Richmond,0.1008,1
Richmond,0.6056,1
Richmond,1.356,1
Richmond,1.4112,1
Richmond,1.4742,1
Richmond,1.6356,1
Richmond,1.9024,1
Richmond,2.5452,1
Richmond,2.6416,1
Richmond,2.6496,1
Richmond,2.8322,1
Richmond,3.7996,1
Richmond,4.1634,1
Richmond,4.239,1
Richmond,4.2392,1
Richmond,4.3624,1
Richmond,4.9686,1
Richmond,5.193,1
Richmond,5.2528,1
Richmond,5.5566,1
Richmond,5.5664,1
Richmond,6.129,1
Richmond,6.304,1
Richmond,6.3296,1
Richmond,6.9088,1
Richmond,7.0218,1
Richmond,7.1346,1
Richmond,7.4824,1
Richmond,7.644,1
Richmond,8.0946,1
Richmond,8.1144,1
Richmond,8.532,1
Richmond,8.88,1
Richmond,9.1638,1
Richmond,9.6975,1
Richmond,9.8856,1
Richmond,9.9873,1
Richmond,9.9882,1
Richmond,10.3408,1
Richmond,10.518,1
Richmond,10.92,1
Richmond,11.1776,1
Richmond,11.5432,1
Richmond,11.803,1
Richmond,11.88,1
Richmond,13.5056,1
Richmond,14.1728,1
Richmond,14.4,1
Richmond,15.552,1
Richmond,17.472,1
Richmond,17.524,1
Richmond,19.4656,1
Richmond,20.37,1
Richmond,21.0896,1
Richmond,21.4452,1
Richmond,22.0472,1
Richmond,22.4316,1
Richmond,25.5378,1
Richmond,29.4492,1
Richmond,38.1576,1
Richmond,43.1904,1
Richmond,47.9385,1
Richmond,48.3285,1
Richmond,50.94,1
Richmond,55.647,1
Richmond,56.3528,1
Richmond,56.5264,1
Richmond,57.385,1
Richmond,58.0272,1
Richmond,58.42,1
Richmond,62.321,1
Richmond,67.0644,1
Richmond,69.1008,1
Richmond,70.312,1
Richmond,79.9056,1
Richmond,83.284,1
Richmond,104.7528,1
Richmond,123.4548,1
Richmond,124.7808,1
Richmond,125.99,1
Richmond,144.5157,1
Richmond,164.6316,1
Richmond,207.147,1
Richmond,225.264,1
Richmond,240.294,1
Richmond,301.968,1
Richmond,375.4296,1
Richmond,545.1884,1
Richmond,629.991,1
Richmond,694.5015,1
Rochester,-213.5574,1
Rochester,-13.978,1
Rochester,2.0574,1
Rochester,2.2365,1
Rochester,2.3571,1
Rochester,2.528,1
Rochester,2.552,1
Rochester,2.9568,2
Rochester,3.1104,1
Rochester,3.6792,1
Rochester,3.8822,1
Rochester,4.9432,1
Rochester,5.0922,1
Rochester,5.6644,1
Rochester,5.841,1
Rochester,5.8708,1
Rochester,5.9364,1
Rochester,6.0147,1
Rochester,6.2208,2
Rochester,6.7966,1
Rochester,6.8274,1
Rochester,7.79,1
Rochester,8.4942,1
Rochester,8.983,1
Rochester,9.1581,1
Rochester,9.5787,1
Rochester,9.8784,1
Rochester,10.0464,1
Rochester,10.3488,1
Rochester,10.43,1
Rochester,11.7208,1
Rochester,11.88,1
Rochester,13.3371,1
Rochester,17.3148,1
Rochester,21.7728,1
Rochester,29.0136,1
Rochester,29.988,1
Rochester,38.3508,1
Rochester,51.2943,1
Rochester,57.5016,1
Rochester,62.7004,1
Rochester,63.7392,1
Rochester,71.2692,1
Rochester,75.68,1
Rochester,89.9548,1
Rochester,97.2032,1
Rochester,100.7916,1
Rochester,143.982,1
Rochester,160.623,1
Rochester,187.797,1
Rochester,456.588,1
San Antonio,-3701.8928,1
San Antonio,-1359.992,1
San Antonio,-1181.2824,1
San Antonio,-453.849,1
San Antonio,-336.6272,1
San Antonio,-127.5792,1
San Antonio,-79.908,1
San Antonio,-71.8116,1
San Antonio,-58.6347,1
San Antonio,-56.996,1
San Antonio,-46.9952,1
San Antonio,-40.6504,1
San Antonio,-32.5226,1
San Antonio,-30.588,1
San Antonio,-28.6862,1
San Antonio,-26.946,1
San Antonio,-26.8544,1
San Antonio,-24.858,1
San Antonio,-18.5562,1
San Antonio,-17.523,1
San Antonio,-14.5656,1
San Antonio,-13.32,1
San Antonio,-12.09,1
San Antonio,-10.0602,1
San Antonio,-9.282,1
San Antonio,-9.1648,1
San Antonio,-9.1335,1
San Antonio,-6.286,1
San Antonio,-6.237,1
San Antonio,-6.21,1
San Antonio,-5.264,1
San Antonio,-4.497,1
San Antonio,-2.1624,1
San Antonio,0.0,1
San Antonio,0.5004,1
San Antonio,0.8988,1
San Antonio,1.2432,1
San Antonio,2.3674,1
San Antonio,2.7324,1
San Antonio,3.6288,1
San Antonio,4.9632,1
San Antonio,5.4432,1
San Antonio,6.8136,1
San Antonio,8.7384,1
San Antonio,8.9985,1
San Antonio,11.895,1
San Antonio,13.2,1
San Antonio,13.5324,1
San Antonio,13.572,1
San Antonio,20.2986,1
San Antonio,22.4925,1
San Antonio,24.528,1
San Antonio,29.799,1
San Antonio,33.5895,1
San Antonio,38.7792,1
San Antonio,47.0376,1
San Antonio,47.994,1
San Antonio,51.4975,1
San Antonio,117.432,1
San Diego,-99.6219,1
San Diego,-31.9936,1
San Diego,-30.147,1
San Diego,-28.356,1
San Diego,-23.4882,1
San Diego,-20.6964,1
San Diego,-16.65,1
San Diego,-9.56,1
San Diego,-9.1602,1
San Diego,-8.4294,1
San Diego,-5.7588,1
San Diego,-4.8392,1
San Diego,0.1191,1
San Diego,0.4068,1
San Diego,1.1136,1
San Diego,1.4784,1
San Diego,1.5444,1
San Diego,1.6752,1
San Diego,1.9089,1
San Diego,1.9176,1
San Diego,1.9712,1
San Diego,2.4,1
San Diego,2.7324,1
San Diego,2.7664,1
San Diego,2.8196,1
San Diego,3.1552,1
San Diego,3.5767,1
San Diego,3.6156,1
San Diego,3.6322,1
San Diego,3.852,1
San Diego,4.1832,1
San Diego,4.2861,1
San Diego,4.4541,1
San Diego,4.5402,1
San Diego,4.644,1
San Diego,4.9271,1
San Diego,5.3964,1
San Diego,5.664,1
San Diego,5.6644,1
San Diego,5.8045,1
San Diego,6.098,1
San Diego,6.174,1
San Diego,6.2208,1
San Diego,6.3936,1
San Diego,6.48,1
San Diego,6.9716,1
San Diego,7.1864,1
San Diego,7.2177,1
San Diego,7.2268,1
San Diego,7.3359,1
San Diego,7.4256,1
San Diego,7.6798,1
San Diego,8.073,1
San Diego,8.694,2
San Diego,8.8624,1
San Diego,8.8784,1
San Diego,9.2232,1
San Diego,9.3125,1
San Diego,9.3312,1
San Diego,9.499,1
San Diego,9.5616,1
San Diego,9.6048,1
San Diego,9.7038,1
San Diego,9.7608,1
San Diego,10.062,1
San Diego,10.179,1
San Diego,10.5072,1
San Diego,11.025,1
San Diego,11.1664,1
San Diego,11.1776,1
San Diego,11.6091,1
San Diego,11.7078,1
San Diego,12.0252,1
San Diego,12.2715,1
San Diego,12.6348,1
San Diego,13.4292,1
San Diego,14.3075,1
San Diego,14.6718,1
San Diego,14.896,1
San Diego,15.0742,1
San Diego,15.372,1
San Diego,15.4752,1
San Diego,15.4872,1
San Diego,15.552,1
San Diego,15.6332,1
San Diego,16.0928,1
San Diego,16.7972,1
San Diego,17.6232,2
San Diego,17.9955,1
San Diego,18.3264,1
San Diego,18.6093,1
San Diego,18.8972,1
San Diego,19.1786,1
San Diego,20.1264,1
San Diego,20.5176,1
San Diego,20.539,1
San Diego,20.7675,1
San Diego,20.9148,1
San Diego,21.792,1
San Diego,22.0748,1
San Diego,22.2,1
San Diego,22.5296,1
San Diego,22.736,1
San Diego,22.9068,1
San Diego,22.9488,1
San Diego,23.5564,1
San Diego,24.3384,1
San Diego,25.497,1
San Diego,27.0882,1
San Diego,27.1032,1
San Diego,27.3096,1
San Diego,28.008,1
San Diego,29.0,1
San Diego,29.0136,1
San Diego,29.1456,1
San Diego,29.4455,1
San Diego,31.494,1
San Diego,33.636,1
San Diego,33.642,1
San Diego,33.936,1
San Diego,35.048,1
San Diego,35.76,1
San Diego,38.997,1
San Diego,38.9974,1
San Diego,40.1702,1
San Diego,41.1208,1
San Diego,41.697,1
San Diego,41.823,1
San Diego,42.1176,1
San Diego,45.294,1
San Diego,48.5392,1
San Diego,50.098,1
San Diego,50.328,2
San Diego,50.3658,1
San Diego,51.996,1
San Diego,52.3392,1
San Diego,52.532,1
San Diego,54.4047,1
San Diego,54.8604,1
San Diego,55.745,1
San Diego,58.4962,1
San Diego,60.1536,1
San Diego,63.7776,1
San Diego,66.9546,1
San Diego,68.976,1
San Diego,72.432,1
San Diego,73.194,1
San Diego,76.0116,1
San Diego,77.22,1
San Diego,79.758,1
San Diego,79.8912,1
San Diego,87.89,1
San Diego,91.7728,1
San Diego,95.2,1
San Diego,99.9408,1
San Diego,100.196,1
San Diego,115.1808,1
San Diego,146.7693,1
San Diego,149.148,1
San Diego,176.7864,1
San Diego,180.7659,1
San Diego,185.997,1
San Diego,224.9925,1
San Diego,267.6672,1
San Diego,434.9913,1
San Diego,503.64,1
San Diego,636.0003,1
San Francisco,-325.572,1
San Francisco,-219.1644,1
San Francisco,-195.4788,1
San Francisco,-131.5008,1
San Francisco,-112.9527,1
San Francisco,-87.9354,1
San Francisco,-32.3673,1
San Francisco,-31.647,1
San Francisco,-29.6058,2
San Francisco,-20.1362,1
San Francisco,-18.4548,1
San Francisco,-17.4588,1
San Francisco,-14.4784,1
San Francisco,-13.5882,1
San Francisco,-12.9568,1
San Francisco,-12.196,1
San Francisco,-12.098,1
San Francisco,-10.7055,1
San Francisco,-4.8392,1
San Francisco,-3.3506,1
San Francisco,-2.9985,1
San Francisco,-1.7772,1
San Francisco,-0.8999,1
San Francisco,0.0,4
San Francisco,0.1134,1
San Francisco,0.1472,2
San Francisco,0.4356,1
San Francisco,0.5584,1
San Francisco,0.6312,1
San Francisco,0.7228,1
San Francisco,0.84,2
San Francisco,1.017,1
San Francisco,1.0208,1
San Francisco,1.122,1
San Francisco,1.3416,1
San Francisco,1.3536,1
San Francisco,1.395,1
San Francisco,1.5602,1
San Francisco,1.636,1
San Francisco,1.6472,1
San Francisco,1.6688,1
San Francisco,1.6704,1
San Francisco,1.7325,1
San Francisco,1.7739,1
San Francisco,1.872,1
San Francisco,1.9024,1
San Francisco,1.926,1
San Francisco,1.9698,1
San Francisco,2.0228,1
San Francisco,2.0416,1
San Francisco,2.0979,1
San Francisco,2.1492,1
San Francisco,2.1684,2
San Francisco,2.178,1
San Francisco,2.19,1
San Francisco,2.224,2
San Francisco,2.2272,1
San Francisco,2.2282,1
San Francisco,2.2302,1
San Francisco,2.3232,1
San Francisco,2.3814,2
San Francisco,2.4824,2
San Francisco,2.5056,1
San Francisco,2.5578,1
San Francisco,2.6251,1
San Francisco,2.7166,1
San Francisco,2.73,1
San Francisco,2.7956,1
San Francisco,2.8224,2
San Francisco,2.8296,1
San Francisco,2.8536,1
San Francisco,2.8764,1
San Francisco,2.8784,1
San Francisco,2.9568,1
San Francisco,3.0128,1
San Francisco,3.024,1
San Francisco,3.0268,1
San Francisco,3.1008,1
San Francisco,3.1248,1
San Francisco,3.1752,2
San Francisco,3.2256,1
San Francisco,3.2392,1
San Francisco,3.285,1
San Francisco,3.3544,1
San Francisco,3.384,1
San Francisco,3.401,1
San Francisco,3.4092,1
San Francisco,3.4686,1
San Francisco,3.501,1
San Francisco,3.6192,1
San Francisco,3.71,1
San Francisco,3.72,1
San Francisco,3.852,1
San Francisco,3.9294,1
San Francisco,4.068,1
San Francisco,4.095,1
San Francisco,4.1031,1
San Francisco,4.172,1
San Francisco,4.1832,1
San Francisco,4.1916,1
San Francisco,4.1944,1
San Francisco,4.2336,1
San Francisco,4.3008,1
San Francisco,4.3368,2
San Francisco,4.3428,1
San Francisco,4.3524,1
San Francisco,4.4138,1
San Francisco,4.4604,1
San Francisco,4.461,1
San Francisco,4.498,1
San Francisco,4.5816,1
San Francisco,4.6464,1
San Francisco,4.6488,1
San Francisco,4.6644,1
San Francisco,4.7724,1
San Francisco,4.7976,1
San Francisco,4.8609,1
San Francisco,4.89,1
San Francisco,4.95,1
San Francisco,5.0232,1
San Francisco,5.1042,2
San Francisco,5.1435,1
San Francisco,5.166,1
San Francisco,5.2182,1
San Francisco,5.4288,1
San Francisco,5.538,1
San Francisco,5.6448,1
San Francisco,5.6832,1
San Francisco,5.733,1
San Francisco,5.778,2
San Francisco,5.8604,1
San Francisco,5.8914,1
San Francisco,5.9312,1
San Francisco,5.9364,1
San Francisco,6.0264,1
San Francisco,6.0858,1
San Francisco,6.0876,1
San Francisco,6.2031,1
San Francisco,6.2152,1
San Francisco,6.2208,3
San Francisco,6.2244,1
San Francisco,6.2496,1
San Francisco,6.3504,1
San Francisco,6.4128,1
San Francisco,6.4206,1
San Francisco,6.465,1
San Francisco,6.4692,1
San Francisco,6.549,1
San Francisco,6.567,2
San Francisco,6.583,1
San Francisco,6.6584,1
San Francisco,6.6906,1
San Francisco,6.6976,1
San Francisco,6.7655,1
San Francisco,6.9132,1
San Francisco,6.9552,1
San Francisco,7.0096,1
San Francisco,7.0224,1
San Francisco,7.049,1
San Francisco,7.2268,1
San Francisco,7.3132,1
San Francisco,7.3528,1
San Francisco,7.384,1
San Francisco,7.56,1
San Francisco,7.605,1
San Francisco,7.6272,1
San Francisco,7.7343,1
San Francisco,7.8225,1
San Francisco,7.986,1
San Francisco,7.9984,1
San Francisco,8.01,1
San Francisco,8.0464,1
San Francisco,8.1192,1
San Francisco,8.217,1
San Francisco,8.2782,1
San Francisco,8.409,1
San Francisco,8.4528,1
San Francisco,8.4784,1
San Francisco,8.4888,2
San Francisco,8.4966,1
San Francisco,8.636,1
San Francisco,8.7138,1
San Francisco,8.7372,1
San Francisco,8.771,1
San Francisco,8.7906,1
San Francisco,8.8062,1
San Francisco,9.0,1
San Francisco,9.0384,1
San Francisco,9.072,1
San Francisco,9.2568,1
San Francisco,9.3906,1
San Francisco,9.4284,1
San Francisco,9.4815,1
San Francisco,9.504,1
